,Mkt-RF,SMB,HML,RMW,CMA,RF,Year,Month,Day
11967,-0.17,0.14,-0.35,0.5,0.12,0.0,2011,1,13
11968,0.69,0.04,0.58,-0.7,0.14,0.0,2011,1,14
11969,0.18,-0.01,-0.51,0.41,-0.15,0.0,2011,1,18
11970,-1.24,-1.34,-0.52,0.92,-0.44,0.0,2011,1,19
11971,-0.29,-0.96,0.7,0.59,0.39,0.0,2011,1,20
11972,0.11,-0.84,0.59,-0.14,0.32,0.0,2011,1,21
11973,0.65,0.2,-0.28,-0.18,0.34,0.0,2011,1,24
11974,0.02,0.01,0.13,0.33,-0.09,0.0,2011,1,25
11975,0.6,1.35,-0.22,-0.26,0.09,0.0,2011,1,26
11976,0.26,-0.05,0.36,-0.15,0.01,0.0,2011,1,27
11977,-1.88,-0.83,-0.03,0.04,-0.37,0.0,2011,1,28
11978,0.71,0.01,-0.26,-0.35,0.09,0.0,2011,1,31
11979,1.75,0.54,0.52,-0.33,0.19,0.001,2011,2,1
11980,-0.26,-0.11,-0.38,-0.1,-0.03,0.001,2011,2,2
11981,0.26,0.0,-0.06,0.13,0.27,0.001,2011,2,3
11982,0.29,-0.04,-0.51,-0.22,-0.01,0.001,2011,2,4
11983,0.7,0.31,0.59,-0.3,0.24,0.001,2011,2,7
11984,0.48,0.23,-0.01,0.1,0.08,0.001,2011,2,8
11985,-0.31,-0.2,-0.06,0.31,-0.13,0.001,2011,2,9
11986,0.12,0.3,-0.29,-0.16,0.11,0.001,2011,2,10
11987,0.67,0.4,0.5,-0.36,0.36,0.001,2011,2,11
11988,0.3,0.25,-0.17,-0.1,-0.09,0.001,2011,2,14
11989,-0.38,-0.3,0.31,0.16,-0.12,0.001,2011,2,15
11990,0.68,0.4,0.24,-0.08,0.28,0.001,2011,2,16
11991,0.37,0.36,0.17,-0.44,0.27,0.001,2011,2,17
11992,0.12,-0.08,0.05,0.18,-0.01,0.001,2011,2,18
11993,-2.19,-0.49,-0.31,0.76,-0.58,0.001,2011,2,22
11994,-0.78,-1.09,0.41,-0.14,-0.2,0.001,2011,2,23
11995,0.04,0.63,-0.34,-0.27,-0.15,0.001,2011,2,24
11996,1.22,0.98,0.25,-0.72,0.46,0.001,2011,2,25
11997,0.42,-0.39,0.25,-0.19,-0.19,0.001,2011,2,28
11998,-1.58,-0.29,-0.05,0.4,-0.45,0.0,2011,3,1
11999,0.28,0.28,-0.3,0.0,0.17,0.0,2011,3,2
12000,1.76,0.47,-0.06,-0.33,0.14,0.0,2011,3,3
12001,-0.67,0.25,-0.53,0.16,-0.2,0.0,2011,3,4
12002,-0.96,-0.64,0.08,0.36,-0.23,0.0,2011,3,7
12003,0.97,0.52,0.7,-0.06,0.28,0.0,2011,3,8
12004,-0.17,-0.22,0.34,0.49,-0.24,0.0,2011,3,9
12005,-1.93,-0.73,-0.31,0.67,-0.56,0.0,2011,3,10
12006,0.69,-0.37,0.16,-0.41,0.23,0.0,2011,3,11
12007,-0.59,0.08,-0.42,0.18,-0.01,0.0,2011,3,14
12008,-1.05,0.27,-0.16,0.35,0.01,0.0,2011,3,15
12009,-1.77,0.64,-0.12,-0.03,0.18,0.0,2011,3,16
12010,1.12,-0.73,0.57,-0.24,0.13,0.0,2011,3,17
12011,0.49,0.58,0.19,0.06,0.3,0.0,2011,3,18
12012,1.58,0.88,-0.24,-0.36,0.02,0.0,2011,3,21
12013,-0.34,-0.08,-0.05,0.11,-0.2,0.0,2011,3,22
12014,0.31,0.11,-0.44,0.07,0.1,0.0,2011,3,23
12015,0.96,-0.19,-0.42,-0.25,0.36,0.0,2011,3,24
12016,0.41,0.47,-0.02,0.11,0.05,0.0,2011,3,25
12017,-0.35,0.07,-0.22,0.35,-0.16,0.0,2011,3,28
12018,0.74,0.21,-0.21,-0.2,0.16,0.0,2011,3,29
12019,0.79,0.46,0.05,0.04,0.06,0.0,2011,3,30
12020,-0.11,0.57,-0.29,0.14,-0.07,0.0,2011,3,31
12021,0.52,-0.09,0.21,0.14,0.06,0.0,2011,4,1
12022,0.09,0.21,-0.1,0.11,-0.03,0.0,2011,4,4
12023,0.08,0.48,-0.23,0.11,0.29,0.0,2011,4,5
12024,0.21,-0.16,0.64,-0.15,0.2,0.0,2011,4,6
12025,-0.2,-0.23,-0.18,0.19,-0.12,0.0,2011,4,7
12026,-0.47,-0.52,-0.28,0.08,-0.21,0.0,2011,4,8
12027,-0.39,-0.61,-0.05,0.42,-0.24,0.0,2011,4,11
12028,-0.84,-0.67,0.08,0.49,-0.18,0.0,2011,4,12
12029,0.11,0.08,-0.69,-0.09,-0.13,0.0,2011,4,13
12030,0.0,0.35,-0.35,-0.06,-0.2,0.0,2011,4,14
12031,0.44,0.53,-0.09,-0.01,0.27,0.0,2011,4,15
12032,-1.15,-0.41,-0.32,0.25,-0.26,0.0,2011,4,18
12033,0.5,-0.36,-0.18,0.01,0.25,0.0,2011,4,19
12034,1.45,0.53,-0.6,-0.33,0.07,0.0,2011,4,20
12035,0.56,0.33,-0.07,-0.02,0.03,0.0,2011,4,21
12036,-0.16,-0.08,0.0,-0.01,-0.24,0.0,2011,4,25
12037,0.89,0.09,-0.02,-0.18,0.4,0.0,2011,4,26
12038,0.66,-0.1,-0.21,0.16,-0.31,0.0,2011,4,27
12039,0.32,-0.09,0.16,0.01,-0.23,0.0,2011,4,28
12040,0.29,0.2,-0.09,-0.24,-0.18,0.0,2011,4,29
12041,-0.28,-0.89,-0.2,0.48,-0.32,0.0,2011,5,2
12042,-0.5,-0.92,0.38,0.61,-0.07,0.0,2011,5,3
12043,-0.74,-0.56,-0.09,0.54,-0.31,0.0,2011,5,4
12044,-0.82,0.46,-0.32,0.28,0.23,0.0,2011,5,5
12045,0.46,0.07,-0.16,-0.28,-0.11,0.0,2011,5,6
12046,0.55,0.66,-0.5,-0.01,-0.05,0.0,2011,5,9
12047,0.86,0.68,0.26,0.01,-0.08,0.0,2011,5,10
12048,-1.09,-0.64,-0.42,0.69,-0.43,0.0,2011,5,11
12049,0.52,0.33,-0.46,0.13,-0.12,0.0,2011,5,12
12050,-0.88,-0.48,-0.33,0.25,-0.21,0.0,2011,5,13
12051,-0.76,-0.97,0.43,0.18,0.05,0.0,2011,5,16
12052,-0.11,-0.41,0.18,0.03,-0.27,0.0,2011,5,17
12053,1.02,0.64,-0.31,-0.32,0.23,0.0,2011,5,18
12054,0.22,-0.01,-0.1,0.15,-0.08,0.0,2011,5,19
12055,-0.73,0.04,-0.2,-0.23,0.0,0.0,2011,5,20
12056,-1.29,-0.51,0.01,0.34,-0.31,0.0,2011,5,23
12057,-0.14,-0.27,-0.05,0.09,0.01,0.0,2011,5,24
12058,0.45,0.99,-0.35,-0.45,0.16,0.0,2011,5,25
12059,0.52,0.69,-0.13,-0.07,0.03,0.0,2011,5,26
12060,0.49,0.21,0.22,-0.13,0.11,0.0,2011,5,27
12061,1.04,0.38,-0.04,-0.18,-0.01,0.0,2011,5,31
12062,-2.33,-0.73,-0.28,0.6,-0.66,0.0,2011,6,1
12063,-0.1,-0.03,0.11,-0.45,-0.07,0.0,2011,6,2
12064,-1.1,-0.49,0.15,0.21,-0.05,0.0,2011,6,3
12065,-1.18,-0.34,-0.32,0.57,-0.24,0.0,2011,6,6
12066,-0.04,0.32,-0.11,-0.09,-0.05,0.0,2011,6,7
12067,-0.54,-0.65,0.04,0.55,-0.38,0.0,2011,6,8
12068,0.75,-0.01,0.01,0.04,0.12,0.0,2011,6,9
12069,-1.37,-0.19,0.43,-0.06,-0.09,0.0,2011,6,10
12070,0.01,-0.43,0.4,0.37,-0.47,0.0,2011,6,13
12071,1.36,0.98,-0.39,0.13,0.33,0.0,2011,6,14
12072,-1.72,-0.03,-0.16,0.36,-0.28,0.0,2011,6,15
12073,0.12,0.01,0.47,0.36,-0.14,0.0,2011,6,16
12074,0.25,-0.37,0.67,0.03,0.16,0.0,2011,6,17
12075,0.58,0.37,-0.09,0.16,-0.04,0.0,2011,6,20
12076,1.52,0.95,-0.4,-0.3,0.15,0.0,2011,6,21
12077,-0.62,-0.1,0.0,-0.06,0.12,0.0,2011,6,22
12078,-0.14,0.59,-0.81,0.23,-0.06,0.0,2011,6,23
12079,-1.1,0.5,0.09,0.12,-0.26,0.0,2011,6,24
12080,0.89,0.1,-0.04,0.21,-0.31,0.0,2011,6,27
12081,1.36,0.41,-0.54,-0.16,-0.03,0.0,2011,6,28
12082,0.77,-0.62,0.65,-0.36,0.41,0.0,2011,6,29
12083,0.99,0.09,-0.24,0.01,0.3,0.0,2011,6,30
12084,1.45,-0.01,0.15,0.04,0.14,0.0,2011,7,1
12085,-0.08,0.19,-0.85,0.43,-0.52,0.0,2011,7,5
12086,0.18,0.36,-0.58,0.29,-0.01,0.0,2011,7,6
12087,1.1,0.47,0.16,-0.18,-0.31,0.0,2011,7,7
12088,-0.67,-0.01,-0.41,0.33,-0.13,0.0,2011,7,8
12089,-1.91,-0.13,-0.33,0.79,0.02,0.0,2011,7,11
12090,-0.45,0.05,0.43,0.11,0.23,0.0,2011,7,12
12091,0.45,0.55,-0.14,-0.19,-0.14,0.0,2011,7,13
12092,-0.82,-0.79,0.14,0.26,0.17,0.0,2011,7,14
12093,0.58,0.07,-0.51,0.12,-0.65,0.0,2011,7,15
12094,-0.94,-0.56,-0.42,0.63,-0.36,0.0,2011,7,18
12095,1.72,0.55,-0.66,0.14,-0.34,0.0,2011,7,19
12096,-0.1,-0.22,0.79,-0.06,0.45,0.0,2011,7,20
12097,1.29,-0.3,1.1,-0.49,0.29,0.0,2011,7,21
12098,0.1,-0.14,-0.7,-0.11,-0.58,0.0,2011,7,22
12099,-0.68,-0.55,0.14,0.26,-0.16,0.0,2011,7,25
12100,-0.47,-0.32,0.31,0.07,-0.17,0.0,2011,7,26
12101,-2.16,-0.71,0.39,0.6,0.35,0.0,2011,7,27
12102,-0.31,0.11,-0.02,-0.14,-0.37,0.0,2011,7,28
12103,-0.56,0.24,0.11,-0.24,0.25,0.0,2011,7,29
12104,-0.4,-0.13,0.15,0.02,-0.07,0.0,2011,8,1
12105,-2.68,-0.44,0.19,0.19,-0.2,0.0,2011,8,2
12106,0.58,0.21,-0.4,0.16,-0.28,0.0,2011,8,3
12107,-5.04,-0.76,0.39,0.96,0.02,0.0,2011,8,4
12108,-0.36,-1.17,-0.58,1.19,0.09,0.0,2011,8,5
12109,-6.97,-1.52,-1.63,1.79,-0.4,0.0,2011,8,8
12110,4.97,0.92,0.71,-1.83,-0.07,0.0,2011,8,9
12111,-4.3,-0.58,-1.6,1.47,-0.44,0.0,2011,8,10
12112,4.72,0.31,0.79,-0.86,-0.1,0.0,2011,8,11
12113,0.54,-0.34,-1.51,0.55,-0.31,0.0,2011,8,12
12114,2.25,0.47,1.01,-1.15,0.36,0.0,2011,8,15
12115,-1.07,-0.8,-0.15,0.65,0.35,0.0,2011,8,16
12116,-0.01,-0.25,0.65,-0.02,0.43,0.0,2011,8,17
12117,-4.65,-0.95,0.53,0.91,0.45,0.0,2011,8,18
12118,-1.55,0.09,-0.35,0.22,0.07,0.0,2011,8,19
12119,-0.03,0.04,-0.91,0.61,-0.04,0.0,2011,8,22
12120,3.6,1.16,-0.77,-0.22,-0.62,0.0,2011,8,23
12121,1.35,-0.07,1.01,-0.48,0.51,0.0,2011,8,24
12122,-1.67,-0.92,0.52,-0.07,0.03,0.0,2011,8,25
12123,1.74,0.8,-1.01,0.08,-0.57,0.0,2011,8,26
12124,3.11,1.52,0.92,-1.26,0.35,0.0,2011,8,29
12125,0.32,0.25,-0.76,0.26,-0.09,0.0,2011,8,30
12126,0.42,-0.75,0.49,-0.16,-0.09,0.0,2011,8,31
12127,-1.33,-1.09,-0.78,0.61,-0.16,0.0,2011,9,1
12128,-2.64,-0.83,-0.75,0.61,-0.06,0.0,2011,9,2
12129,-0.72,0.39,-0.65,0.23,-0.15,0.0,2011,9,6
12130,3.06,0.9,1.03,-1.27,0.12,0.0,2011,9,7
12131,-1.18,-0.81,-0.61,0.42,-0.18,0.0,2011,9,8
12132,-2.65,-0.2,-0.03,0.27,-0.01,0.0,2011,9,9
12133,0.68,-0.02,0.36,-0.46,-0.18,0.0,2011,9,12
12134,1.12,0.74,-0.4,-0.17,-0.08,0.0,2011,9,13
12135,1.45,0.38,-0.38,-0.07,-0.21,0.0,2011,9,14
12136,1.64,-0.52,0.58,-0.34,0.06,0.0,2011,9,15
12137,0.47,-0.38,-0.36,0.23,-0.15,0.0,2011,9,16
12138,-0.99,-0.54,-1.28,1.15,-0.3,0.0,2011,9,19
12139,-0.45,-1.44,0.23,0.19,0.22,0.0,2011,9,20
12140,-2.92,-0.47,-1.26,0.5,-0.36,0.0,2011,9,21
12141,-3.29,0.16,0.46,0.56,0.52,0.0,2011,9,22
12142,0.74,0.69,-0.03,-0.22,0.16,0.0,2011,9,23
12143,2.28,-0.54,1.28,-0.6,0.05,0.0,2011,9,26
12144,1.22,1.0,-0.61,-0.07,-0.2,0.0,2011,9,27
12145,-2.29,-1.69,-0.25,0.75,-0.01,0.0,2011,9,28
12146,0.77,0.66,2.11,-0.86,0.76,0.0,2011,9,29
12147,-2.5,-0.16,-0.21,0.45,0.17,0.0,2011,9,30
12148,-3.18,-1.99,-0.61,1.16,0.03,0.0,2011,10,3
12149,2.68,3.63,0.45,-0.9,-0.19,0.0,2011,10,4
12150,1.92,-0.29,-0.46,-0.65,-0.36,0.0,2011,10,5
12151,1.94,0.25,0.58,-0.41,0.15,0.0,2011,10,6
12152,-0.98,-1.33,-1.47,1.4,-0.03,0.0,2011,10,7
12153,3.44,0.54,0.64,-0.55,-0.2,0.0,2011,10,10
12154,0.15,0.64,-0.12,0.0,-0.23,0.0,2011,10,11
12155,1.07,0.53,0.94,-0.67,0.24,0.0,2011,10,12
12156,-0.21,0.17,-1.27,0.38,-0.32,0.0,2011,10,13
12157,1.72,0.15,-0.33,-0.03,-0.6,0.0,2011,10,14
12158,-2.06,-1.29,-0.51,0.66,-0.07,0.0,2011,10,17
12159,2.11,0.73,1.65,-1.46,0.38,0.0,2011,10,18
12160,-1.38,-0.72,0.32,0.34,0.52,0.0,2011,10,19
12161,0.43,-0.22,0.74,-0.23,0.23,0.0,2011,10,20
12162,1.92,0.16,0.09,-0.25,-0.02,0.0,2011,10,21
12163,1.59,1.73,-0.37,-0.44,-0.48,0.0,2011,10,24
12164,-2.13,-0.86,-0.32,0.76,0.01,0.0,2011,10,25
12165,1.12,0.71,0.8,-0.68,0.34,0.0,2011,10,26
12166,3.54,1.43,0.91,-1.61,-0.09,0.0,2011,10,27
12167,-0.01,-0.54,-0.57,-0.15,-0.22,0.0,2011,10,28
12168,-2.5,0.04,-0.86,1.08,0.13,0.0,2011,10,31
12169,-2.86,-0.56,-1.17,0.99,-0.01,0.0,2011,11,1
12170,1.72,0.8,0.94,-0.61,-0.07,0.0,2011,11,2
12171,1.97,0.61,-0.15,-0.05,-0.04,0.0,2011,11,3
12172,-0.53,-0.03,-0.66,0.12,-0.01,0.0,2011,11,4
12173,0.48,-0.67,0.4,0.23,0.35,0.0,2011,11,7
12174,1.21,0.03,0.55,-0.19,-0.08,0.0,2011,11,8
12175,-3.78,-0.82,-0.68,1.03,0.28,0.0,2011,11,9
12176,0.83,0.09,0.55,0.11,0.46,0.0,2011,11,10
12177,1.98,0.5,-0.18,-0.06,-0.17,0.0,2011,11,11
12178,-0.92,-0.49,-0.86,0.44,-0.26,0.0,2011,11,14
12179,0.56,0.86,-0.25,0.13,-0.2,0.0,2011,11,15
12180,-1.64,-0.17,-0.17,0.11,0.06,0.0,2011,11,16
12181,-1.65,0.21,0.15,0.27,0.4,0.0,2011,11,17
12182,-0.07,0.09,0.91,0.01,0.59,0.0,2011,11,18
12183,-1.87,-0.53,-0.04,0.1,-0.02,0.0,2011,11,21
12184,-0.44,-0.34,-0.53,0.14,-0.24,0.0,2011,11,22
12185,-2.29,-0.71,-0.28,0.67,0.17,0.0,2011,11,23
12186,-0.34,-0.99,0.48,-0.23,0.38,0.0,2011,11,25
12187,3.1,1.53,-0.64,-0.62,-0.54,0.0,2011,11,28
12188,0.18,-0.53,0.11,0.34,0.35,0.0,2011,11,29
12189,4.44,1.11,1.17,-1.2,-0.02,0.0,2011,11,30
12190,-0.22,-0.54,-0.67,0.34,-0.17,0.0,2011,12,1
12191,0.05,0.54,0.63,-0.39,0.31,0.0,2011,12,2
12192,1.09,0.29,0.29,-0.69,-0.38,0.0,2011,12,5
12193,0.04,-0.08,0.04,0.06,0.18,0.0,2011,12,6
12194,0.16,-0.21,0.74,0.01,0.4,0.0,2011,12,7
12195,-2.23,-0.78,-1.03,0.98,-0.03,0.0,2011,12,8
12196,1.83,1.31,0.13,-0.33,-0.21,0.0,2011,12,9
12197,-1.48,0.05,-0.49,0.67,0.28,0.0,2011,12,12
12198,-1.05,-1.0,0.08,0.25,0.1,0.0,2011,12,13
12199,-1.21,-0.28,0.91,-0.1,0.74,0.0,2011,12,14
12200,0.4,0.67,0.16,0.28,0.53,0.0,2011,12,15
12201,0.45,0.27,-0.06,0.11,-0.11,0.0,2011,12,16
12202,-1.31,-0.47,-0.71,0.76,-0.1,0.0,2011,12,19
12203,3.1,0.8,0.35,-0.76,-0.18,0.0,2011,12,20
12204,0.2,0.05,1.29,-0.2,0.95,0.0,2011,12,21
12205,0.83,-0.17,0.66,-0.82,-0.01,0.0,2011,12,22
12206,0.84,-0.57,-0.12,0.3,-0.03,0.0,2011,12,23
12207,0.04,0.47,-0.55,0.41,-0.24,0.0,2011,12,27
12208,-1.34,-0.7,-0.08,0.24,0.25,0.0,2011,12,28
12209,1.1,0.24,0.29,-0.2,0.09,0.0,2011,12,29
12210,-0.4,-0.08,-0.18,-0.04,0.05,0.0,2011,12,30
12211,1.5,-0.11,0.92,-0.74,-0.17,0.0,2012,1,3
12212,0.0,-0.62,0.03,0.31,-0.06,0.0,2012,1,4
12213,0.39,0.19,0.19,-0.4,0.07,0.0,2012,1,5
12214,-0.19,-0.04,-0.27,-0.03,-0.03,0.0,2012,1,6
12215,0.28,0.26,-0.06,-0.21,0.26,0.0,2012,1,9
12216,0.97,0.38,0.38,-0.81,0.0,0.0,2012,1,10
12217,0.13,0.15,0.32,-0.83,0.24,0.0,2012,1,11
12218,0.31,0.28,0.0,-0.21,0.05,0.0,2012,1,12
12219,-0.52,-0.23,-0.43,0.64,0.1,0.0,2012,1,13
12220,0.36,-0.12,-0.75,0.63,-0.33,0.0,2012,1,17
12221,1.22,0.58,0.19,-0.66,-0.13,0.0,2012,1,18
12222,0.51,-0.15,-0.21,-0.18,-0.22,0.0,2012,1,19
12223,0.03,0.28,0.65,0.0,0.1,0.0,2012,1,20
12224,0.02,-0.23,0.16,0.29,-0.4,0.0,2012,1,23
12225,0.0,0.73,-0.32,-0.4,-0.23,0.0,2012,1,24
12226,0.91,0.06,-0.8,0.32,-0.19,0.0,2012,1,25
12227,-0.59,0.21,-0.45,0.25,-0.06,0.0,2012,1,26
12228,0.01,0.81,-0.13,-0.33,-0.14,0.0,2012,1,27
12229,-0.31,-0.46,-0.29,0.46,0.03,0.0,2012,1,30
12230,-0.05,-0.04,0.01,-0.06,-0.14,0.0,2012,1,31
12231,1.1,1.08,0.38,-0.52,0.29,0.0,2012,2,1
12232,0.17,0.37,0.01,-0.46,0.01,0.0,2012,2,2
12233,1.58,0.62,0.38,-0.7,-0.21,0.0,2012,2,3
12234,-0.05,-0.28,-0.21,-0.03,-0.22,0.0,2012,2,6
12235,0.16,-0.28,-0.09,0.17,0.01,0.0,2012,2,7
12236,0.25,-0.1,0.46,-0.2,0.01,0.0,2012,2,8
12237,0.15,-0.38,-0.31,0.23,0.03,0.0,2012,2,9
12238,-0.75,-0.59,-0.05,0.3,0.14,0.0,2012,2,10
12239,0.75,0.58,-0.06,-0.22,0.02,0.0,2012,2,13
12240,-0.09,-0.39,-0.36,0.55,-0.21,0.0,2012,2,14
12241,-0.5,-0.27,0.09,-0.15,0.07,0.0,2012,2,15
12242,1.27,0.69,0.33,-0.29,-0.16,0.0,2012,2,16
12243,0.16,-0.23,0.51,0.09,0.29,0.0,2012,2,17
12244,-0.05,-0.61,0.26,0.18,-0.33,0.0,2012,2,21
12245,-0.39,-0.39,-0.66,0.46,-0.15,0.0,2012,2,22
12246,0.56,0.9,-0.03,-0.44,0.23,0.0,2012,2,23
12247,0.15,-0.49,-0.64,0.18,-0.21,0.0,2012,2,24
12248,0.14,-0.14,0.37,0.04,0.13,0.0,2012,2,27
12249,0.28,-0.6,-0.11,0.15,-0.03,0.0,2012,2,28
12250,-0.55,-1.05,0.16,0.19,0.29,0.0,2012,2,29
12251,0.64,-0.16,0.06,-0.04,-0.07,0.0,2012,3,1
12252,-0.46,-1.25,-0.06,0.15,0.35,0.0,2012,3,2
12253,-0.4,0.47,0.28,0.19,0.36,0.0,2012,3,5
12254,-1.62,-0.32,-0.36,0.54,-0.21,0.0,2012,3,6
12255,0.8,0.3,0.28,-0.38,0.05,0.0,2012,3,7
12256,1.07,0.37,-0.25,-0.17,0.07,0.0,2012,3,8
12257,0.49,0.89,0.16,-0.22,0.01,0.0,2012,3,9
12258,-0.07,-0.21,-0.07,0.29,0.06,0.0,2012,3,12
12259,1.86,0.16,0.97,-0.73,-0.04,0.0,2012,3,13
12260,-0.23,-0.63,-0.2,0.42,0.16,0.0,2012,3,14
12261,0.67,0.3,0.51,-0.56,0.18,0.0,2012,3,15
12262,0.06,-0.29,0.37,-0.44,-0.18,0.0,2012,3,16
12263,0.41,0.51,-0.04,-0.13,-0.35,0.0,2012,3,19
12264,-0.39,-0.61,0.3,0.06,0.13,0.0,2012,3,20
12265,-0.1,0.28,-0.41,0.12,0.09,0.0,2012,3,21
12266,-0.74,-0.13,-0.45,0.58,-0.03,0.0,2012,3,22
12267,0.39,0.58,0.36,-0.35,-0.21,0.0,2012,3,23
12268,1.45,0.48,-0.21,0.11,-0.17,0.0,2012,3,26
12269,-0.3,-0.38,-0.34,0.06,-0.12,0.0,2012,3,27
12270,-0.52,0.0,0.5,-0.22,0.38,0.0,2012,3,28
12271,-0.16,-0.05,-0.27,0.18,0.11,0.0,2012,3,29
12272,0.28,-0.7,-0.04,-0.01,0.17,0.0,2012,3,30
12273,0.77,0.36,0.07,0.14,-0.33,0.0,2012,4,2
12274,-0.34,-0.32,-0.28,0.18,0.2,0.0,2012,4,3
12275,-1.11,-0.6,-0.04,0.31,0.34,0.0,2012,4,4
12276,-0.03,-0.12,-0.42,0.22,-0.18,0.0,2012,4,5
12277,-1.21,-0.44,-0.08,0.54,0.17,0.0,2012,4,9
12278,-1.85,-0.43,0.09,0.24,0.07,0.0,2012,4,10
12279,0.85,0.79,0.27,-0.31,0.15,0.0,2012,4,11
12280,1.44,0.07,0.29,-0.51,-0.19,0.0,2012,4,12
12281,-1.25,-0.19,-0.75,0.73,0.09,0.0,2012,4,13
12282,-0.09,0.19,0.82,-0.19,0.43,0.0,2012,4,16
12283,1.55,0.04,-0.21,-0.12,-0.35,0.0,2012,4,17
12284,-0.43,-0.47,-0.45,0.38,-0.11,0.0,2012,4,18
12285,-0.57,-0.04,0.25,-0.26,0.31,0.0,2012,4,19
12286,0.11,0.51,-0.1,0.38,0.61,0.0,2012,4,20
12287,-0.95,-0.51,0.15,0.07,0.0,0.0,2012,4,23
12288,0.29,0.29,0.91,-0.6,0.69,0.0,2012,4,24
12289,1.44,0.36,-0.98,0.27,-0.74,0.0,2012,4,25
12290,0.75,-0.03,-0.06,-0.24,-0.23,0.0,2012,4,26
12291,0.35,0.68,-0.25,0.11,-0.16,0.0,2012,4,27
12292,-0.49,-0.6,0.0,-0.03,-0.12,0.0,2012,4,30
12293,0.48,-0.78,0.41,-0.06,0.05,0.0,2012,5,1
12294,-0.15,0.66,-0.67,0.45,0.25,0.0,2012,5,2
12295,-0.92,-0.63,0.01,0.42,0.28,0.0,2012,5,3
12296,-1.62,-0.24,0.18,0.16,0.15,0.0,2012,5,4
12297,0.04,0.14,0.46,-0.38,0.29,0.0,2012,5,7
12298,-0.41,0.34,0.32,0.13,0.23,0.0,2012,5,8
12299,-0.62,0.14,-0.24,0.01,-0.1,0.0,2012,5,9
12300,0.29,0.08,0.56,-0.12,0.5,0.0,2012,5,10
12301,-0.29,0.12,-1.07,0.0,-0.06,0.0,2012,5,11
12302,-1.14,-0.14,-0.16,0.11,0.04,0.0,2012,5,14
12303,-0.52,0.52,-0.21,0.37,0.01,0.0,2012,5,15
12304,-0.44,-0.17,-0.44,0.66,0.24,0.0,2012,5,16
12305,-1.64,-0.49,0.38,0.1,-0.03,0.0,2012,5,17
12306,-0.8,-0.15,0.07,0.16,0.38,0.0,2012,5,18
12307,1.69,0.55,-1.1,-0.29,-0.62,0.0,2012,5,21
12308,0.0,-0.85,0.35,-0.11,-0.01,0.0,2012,5,22
12309,0.26,0.5,-0.23,-0.04,-0.07,0.0,2012,5,23
12310,0.16,0.02,0.18,0.36,0.54,0.0,2012,5,24
12311,-0.16,0.24,-0.14,0.18,0.13,0.0,2012,5,25
12312,1.14,0.17,-0.02,-0.37,-0.06,0.0,2012,5,29
12313,-1.47,-0.3,-0.32,0.62,-0.05,0.0,2012,5,30
12314,-0.23,0.2,0.53,-0.15,0.24,0.0,2012,5,31
12315,-2.6,-0.57,0.06,0.2,0.05,0.0,2012,6,1
12316,-0.05,0.11,-0.59,0.33,-0.41,0.0,2012,6,4
12317,0.68,0.26,0.17,-0.63,-0.03,0.0,2012,6,5
12318,2.32,0.1,0.28,-0.47,-0.11,0.0,2012,6,6
12319,-0.1,-0.46,0.21,0.06,0.24,0.0,2012,6,7
12320,0.85,0.22,0.05,-0.1,0.11,0.0,2012,6,8
12321,-1.41,-0.83,-0.1,0.49,0.3,0.0,2012,6,11
12322,1.16,0.14,0.11,-0.3,-0.01,0.0,2012,6,12
12323,-0.77,-0.45,0.27,0.19,0.12,0.0,2012,6,13
12324,1.04,0.21,0.32,-0.09,0.37,0.0,2012,6,14
12325,1.07,0.1,-0.03,-0.24,-0.42,0.0,2012,6,15
12326,0.21,0.09,-0.87,0.19,-0.15,0.0,2012,6,18
12327,1.09,0.7,0.28,-0.42,-0.32,0.0,2012,6,19
12328,-0.14,-0.08,0.17,0.03,-0.02,0.0,2012,6,20
12329,-2.26,-0.2,0.18,0.2,0.65,0.0,2012,6,21
12330,0.79,0.63,0.18,-0.27,-0.05,0.0,2012,6,22
12331,-1.63,0.08,-0.28,0.5,0.2,0.0,2012,6,25
12332,0.52,-0.1,0.03,-0.21,0.04,0.0,2012,6,26
12333,0.92,0.41,0.47,-0.54,-0.01,0.0,2012,6,27
12334,-0.24,0.21,0.31,0.21,0.48,0.0,2012,6,28
12335,2.55,0.3,-0.61,-0.29,-0.58,0.0,2012,6,29
12336,0.33,0.71,-0.06,-0.23,0.23,0.0,2012,7,2
12337,0.76,0.67,0.07,0.12,-0.6,0.0,2012,7,3
12338,-0.36,0.44,-0.84,0.59,-0.26,0.0,2012,7,5
12339,-0.99,-0.34,0.39,0.16,0.65,0.0,2012,7,6
12340,-0.23,-0.22,-0.22,0.25,-0.01,0.0,2012,7,9
12341,-0.84,-0.37,0.33,0.02,0.25,0.0,2012,7,10
12342,-0.09,-0.28,0.78,-0.15,0.07,0.0,2012,7,11
12343,-0.5,0.15,-0.72,-0.15,0.07,0.0,2012,7,12
12344,1.62,-0.29,0.56,-0.17,0.03,0.0,2012,7,13
12345,-0.31,-0.39,-0.2,-0.01,0.02,0.0,2012,7,16
12346,0.67,-0.53,0.29,-0.12,0.19,0.0,2012,7,17
12347,0.71,0.19,-0.82,0.47,-0.74,0.0,2012,7,18
12348,0.27,-0.46,-0.95,0.52,-0.85,0.0,2012,7,19
12349,-1.06,-0.38,0.08,0.03,0.33,0.0,2012,7,20
